Home,PG,94 min,"Animation, Adventure, Comedy",3/27/15,Tim Johnson,"Tom J. Astle (screenplay), Matt Ember (screenplay), Adam Rex (book)","Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez",http://ia.media-imdb.com/images/M/MV5BMTU0MzU4ODI3Ml5BMl5BanBnXkFtZTgwMzQzODk5NDE@._V1_SX300.jpg,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference."
Nightlight,R,85 min,"Horror, Thriller",3/27/15,"Scott Beck, Bryan Woods","Scott Beck, Bryan Woods","Shelby Young, Kyle Fain, Chloe Bridges, Taylor Murphy",http://ia.media-imdb.com/images/M/MV5BMTk3NDE0ODg5NF5BMl5BanBnXkFtZTgwNDc4MjQ0NDE@._V1_SX300.jpg,Five friends play a game in a ''mysterious'' forest with a long history as a beacon for troubled young people contemplating suicide.
A Girl Like Her,PG-13,91 min,Drama,3/27/15,Amy S. Weber,Amy S. Weber,"Hunter King, Jimmy Bennett, Lexi Ainsworth, Terri Partyka",http://ia.media-imdb.com/images/M/MV5BMTQ5NTE4MDAzMF5BMl5BanBnXkFtZTgwNDc4NjIyNDE@._V1_SX300.jpg,"Jessica Burns enlists the help of her best friend, Brian, in order to document the relentless harassment she's received from her former friend, Avery Keller, one of South Brookdale High School's most popular students."
Get Hard,R,100 min,"Comedy, Crime",3/27/15,Etan Cohen,"Jay Martel (screenplay), Ian Roberts (screenplay), Etan Cohen (screenplay), Adam McKay (story), Jay Martel (story), Ian Roberts (story)","Will Ferrell, Kevin Hart, Craig T. Nelson, Alison Brie",http://ia.media-imdb.com/images/M/MV5BMTc3OTc1NjM0M15BMl5BanBnXkFtZTgwNjAyMzE1MzE@._V1_SX300.jpg,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars."
Welcome to New York,R,125 min,Drama,3/27/15,Abel Ferrara,"Abel Ferrara (screenplay), Christ Zois (screenplay)","Gérard Depardieu, Jacqueline Bisset, Marie Mouté, Paul Calderon",http://ia.media-imdb.com/images/M/MV5BMjA3Mzc0NjcxOF5BMl5BanBnXkFtZTgwMzIzMDQ5MTE@._V1_SX300.jpg,Mr. Devereaux is a powerful man. A man who handles billions of dollars every day. A man who controls the economic fate of nations. A man driven by a frenzied and unbridled sexual hunger. A man who dreamed of saving the world and who cannot save himself. A terrified man. A lost man.
It Follows,R,100 min,"Horror, Mystery, Thriller",3/27/15,David Robert Mitchell,David Robert Mitchell,"Bailey Spry, Carollette Phillips, Loren Bass, Keir Gilchrist",http://ia.media-imdb.com/images/M/MV5BMTUwMDEzNDI1MF5BMl5BanBnXkFtZTgwNzAyODU5MzE@._V1_SX300.jpg,A young woman is followed by an unknown supernatural force after getting involved in a sexual encounter.
Tracers,PG-13,94 min,"Action, Crime, Drama",3/20/15,Daniel Benmayor,"Matt Johnson (screenplay), T.J. Scott (story), Kevin Lund (story), Matt Johnson (story)","Taylor Lautner, Marie Avgeropoulos, Adam Rayner, Rafi Gavron",http://ia.media-imdb.com/images/M/MV5BNzc2NDQ2MDU5N15BMl5BanBnXkFtZTgwMDc2MjE3MzE@._V1_SX300.jpg,"Wanted by the Chinese mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger."
The Gunman,R,115 min,"Action, Crime, Drama",3/20/15,Pierre Morel,"Jean-Patrick Manchette (novel), Don MacPherson (screenplay), Pete Travis (screenplay), Sean Penn (screenplay)","Sean Penn, Jasmine Trinca, Javier Bardem, Ray Winstone",http://ia.media-imdb.com/images/M/MV5BMjE2MzE5ODY5MF5BMl5BanBnXkFtZTgwNTI0NjM1NDE@._V1_SX300.jpg,"A sniper on a mercenary assassination team, kills the minister of mines of the Congo. Terrier's successful kill shot forces him into hiding. Returning to the Congo years later, he becomes the target of a hit squad himself."
Zombeavers,R,77 min,"Comedy, Horror",3/20/15,Jordan Rubin,"Al Kaplan (screenplay), Jordan Rubin (screenplay), Jon Kaplan (screenplay)","Rachel Melvin, Cortney Palm, Lexi Atkins, Hutch Dano",http://ia.media-imdb.com/images/M/MV5BNTMzMzc4ODc1M15BMl5BanBnXkFtZTgwMTM0MTgxMTE@._V1_SX300.jpg,A fun weekend turns into madness and horror for a bunch of groupies looking for fun in a beaver infested swamp.
Insurgent,PG-13,119 min,"Adventure, Sci-Fi, Thriller",3/20/15,Robert Schwentke,"Brian Duffield (screenplay), Akiva Goldsman (screenplay), Mark Bomback (screenplay), Veronica Roth (novel)","Kate Winslet, Jai Courtney, Mekhi Phifer, Shailene Woodley",http://ia.media-imdb.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_SX300.jpg,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.
The Walking Deceased,R,88 min,Comedy,3/20/15,Scott Dow,Tim Ogletree,"Tim Ogletree, Joey Oglesby, Troy Ogletree, Dave Sheridan",http://ia.media-imdb.com/images/M/MV5BMTQ5NTE5OTI2MV5BMl5BanBnXkFtZTgwNzc1NzY1NDE@._V1_SX300.jpg,"When a police officer wakes up in a hospital to find out he is in the middle of a zombie apocalypse, he will do anything to find his family, even sacrifice Twitter."
Do You Believe?,PG-13,120 min,Drama,3/20/15,Jon Gunn,"Chuck Konzelman, Cary Solomon","Sammy Aaron, Sean Astin, Brian Bosworth, Valerie Domínguez",http://ia.media-imdb.com/images/M/MV5BMjE5MzAxMjUyMl5BMl5BanBnXkFtZTgwNDk1OTMwNDE@._V1_SX300.jpg,"When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate."
Creative Control,R,97 min,Drama,3/14/15,Benjamin Dickinson,"Micah Bloomberg, Benjamin Dickinson","Benjamin Dickinson, Nora Zehetner, Dan Gill, Alexia Rasmussen",http://ia.media-imdb.com/images/M/MV5BMTY1NzY2NDQzMl5BMl5BanBnXkFtZTgwMDE3MDY2NDE@._V1_SX300.jpg,"In near future Brooklyn, an ad executive uses a new Augmented Reality technology to conduct an affair with his best friend's girlfriend...sort of."
Cinderella,PG,105 min,"Drama, Family, Fantasy",3/13/15,Kenneth Branagh,Chris Weitz (screenplay),"Cate Blanchett, Lily James, Richard Madden, Helena Bonham Carter",http://ia.media-imdb.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_SX300.jpg,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her scheming step-sisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger."
Run All Night,R,114 min,"Action, Crime, Drama",3/13/15,Jaume Collet-Serra,Brad Ingelsby,"Liam Neeson, Ed Harris, Joel Kinnaman, Boyd Holbrook",http://ia.media-imdb.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_SX300.jpg,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son."
Cymbeline,R,98 min,Drama,3/13/15,Michael Almereyda,"Michael Almereyda (screenplay), William Shakespeare (play)","Ethan Hawke, Ed Harris, Milla Jovovich, John Leguizamo",http://ia.media-imdb.com/images/M/MV5BNjc5NjkyMjEwNV5BMl5BanBnXkFtZTgwMzQ0NzA3NDE@._V1_SX300.jpg,A gritty story of a take-no-prisoners war between dirty cops and an outlaw biker gang. A drug kingpin is driven to desperate measures.
The Cobbler,PG-13,99 min,"Comedy, Drama, Fantasy",3/13/15,Tom McCarthy,"Tom McCarthy, Paul Sado","Elli, Adam B. Shapiro, Evan Neumann, Allen Lewis Rickman",http://ia.media-imdb.com/images/M/MV5BMTgzMjQ2OTQ0NV5BMl5BanBnXkFtZTgwMTc2MTI2NDE@._V1_SX300.jpg,"A cobbler, bored of his every-day life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way."
Night Owls,R,90 min,"Comedy, Drama",3/13/15,Charles Hood,"Seth Goldsmith, Charles Hood","Adam Pally, Rosa Salazar, Rob Huebel, Tony Hale",http://ia.media-imdb.com/images/M/MV5BMjgxNjYzNTkyMV5BMl5BanBnXkFtZTgwMjI3NjQyNTE@._V1_SX300.jpg,"After workaholic Kevin has a drunken one night stand with the beautiful train-wreck Madeline, he's horrified to discover that she's actually his boss' jilted ex-mistress. When she takes a ..."
David and Goliath,PG,92 min,Drama,3/13/15,Timothy A. Chey,Timothy A. Chey,"Miles Sloman, Jerry Sokolosky, Paul Hughes, Joseph Emms",http://ia.media-imdb.com/images/M/MV5BMjA3OTQ4NDc4MV5BMl5BanBnXkFtZTgwNDYwMzA1MjE@._V1_SX300.jpg,Follows young King David who took on the mighty warrior Goliath against all odds.
Frozen Fever,G,8 min,"Animation, Short, Adventure",3/13/15,"Chris Buck, Jennifer Lee","Chris Buck (story), Jennifer Lee (story), Marc Smith (story)","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad",http://ia.media-imdb.com/images/M/MV5BMjM3ODU1NTk3NV5BMl5BanBnXkFtZTgwNjYzNzUwNjE@._V1_SX300.jpg,"On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk."
Subconscious,R,122 min,"Action, Mystery, Thriller",3/10/15,Georgia Hilton,Georgia Hilton,"Tim Abell, Aleisha Force, Tom Stedham, Naomi Brockwell",http://ia.media-imdb.com/images/M/MV5BMzY1MzUxODQ3OF5BMl5BanBnXkFtZTgwNjg0ODQ5MzE@._V1_SX300.jpg,An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance.
Chappie,R,120 min,"Action, Crime, Sci-Fi",3/6/15,Neill Blomkamp,"Neill Blomkamp, Terri Tatchell","Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser",http://ia.media-imdb.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_SX300.jpg,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself."
Two Men in Town,R,120 min,Drama,3/6/15,Rachid Bouchareb,"Olivier Lorelle (adaptation), Yasmina Khadra (adaptation), Rachid Bouchareb (adaptation), José Giovanni (original screenplay), Daniel Boulanger (original screenplay)","Sarah Minnich, Harvey Keitel, Forest Whitaker, Luis Guzmán",http://ia.media-imdb.com/images/M/MV5BMTQzNzE4NTkyOF5BMl5BanBnXkFtZTgwOTE1NDAzNDE@._V1_SX300.jpg,A Muslim ex-con forms a friendship with his parole officer.
Unfinished Business,R,91 min,Comedy,3/6/15,Ken Scott,Steve Conrad,"Vince Vaughn, Tom Wilkinson, Dave Franco, Sienna Miller",http://ia.media-imdb.com/images/M/MV5BNjg5NzU5ODE5OV5BMl5BanBnXkFtZTgwMjM1MjE2NDE@._V1_SX300.jpg,A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable - and unimaginable.
The Second Best Exotic Marigold Hotel,PG,122 min,"Comedy, Drama",3/6/15,John Madden,"John Madden (screen story), Ol Parker (screen story), Ol Parker (screenplay)","Dev Patel, Maggie Smith, Danny Mahoney, David Strathairn",http://ia.media-imdb.com/images/M/MV5BMTU3MjkxNjc0OV5BMl5BanBnXkFtZTgwMjc0NDg0NDE@._V1_SX300.jpg,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.
Kidnapping Mr. Heineken,R,95 min,"Action, Crime, Drama",3/6/15,Daniel Alfredson,"William Brookfield, Peter R. de Vries (book)","Jim Sturgess, Sam Worthington, Ryan Kwanten, Anthony Hopkins",http://ia.media-imdb.com/images/M/MV5BMTYyOTQwODc4NV5BMl5BanBnXkFtZTgwMDgwMzkxNDE@._V1_SX300.jpg,"The inside story of the planning, execution, rousing aftermath and ultimate downfall of the kidnappers of beer tycoon Alfred ""Freddy"" Heineken, which resulted in the largest ransom ever paid for an individual."
Hayride 2,R,92 min,"Action, Horror, Thriller",3/6/15,Terron R. Parsons,Terron R. Parsons,"Sherri Eakin, Jeremy Sande, Jeremy Ivy, Corlandos Scott",http://ia.media-imdb.com/images/M/MV5BMjM1MDk4NzQzN15BMl5BanBnXkFtZTgwNDM0OTQzNDE@._V1_SX300.jpg,The end of one journey only marks the beginning of another as Detective Loomis returns to uncover the truth behind the Legend of Pitchfork.
Bad Ass 3: Bad Asses on the Bayou,R,85 min,"Action, Drama",3/6/15,Craig Moss,Craig Moss,"Danny Trejo, Danny Glover, John Amos, Loni Love",http://ia.media-imdb.com/images/M/MV5BNzA2OTcxNjk2OF5BMl5BanBnXkFtZTgwMTgwNDUxNDE@._V1_SX300.jpg,"Frank Vega and Bernie Pope return, this time to Louisiana in an attempt to find a kidnapped friend."
Keep on Keepin' On,R,84 min,Documentary,3/5/15,Alan Hicks,"Davis Coombe, Alan Hicks","Candy, Terri Lyne Carrington, Quincy Cavers, Bill Cosby",http://ia.media-imdb.com/images/M/MV5BMjIxOTU3MjU4Nl5BMl5BanBnXkFtZTgwMjc4OTI5MzE@._V1_SX300.jpg,"A documentary that follows jazz legend Clark Terry over four years to document the mentorship between Terry and 23-year-old blind piano prodigy Justin Kauflin as the young man prepares to compete in an elite, international competition."
Haunting of Cellblock 11,R,85 min,"Horror, Thriller",3/4/15,Andrew P. Jones,Andrew P. Jones,"Jeffrey Johnson, Linara Washington, Charley Koontz, John Zderko",http://ia.media-imdb.com/images/M/MV5BNjQyMDg1OTU1MV5BMl5BanBnXkFtZTgwNDQ0MDIzNDE@._V1_SX300.jpg,"A group of ghost hunters must up their game to compete in the competitive world of paranormal TV shows, leading them to a truly haunted prison with a grisly past that proves to be more than they bargained for."
To Write Love on Her Arms,PG-13,118 min,"Biography, Drama, Music",3/3/15,Nathan Frankowski,"Kate King Lynch (screenplay), Nathan Frankowski (story), Bob Massey (story), Josh Lujan Loveless (story), Jamie Tworkowski (story)","Kat Dennings, Chad Michael Murray, Rupert Friend, Mark Saul",http://ia.media-imdb.com/images/M/MV5BMjA2NzQ3MzE1Ml5BMl5BanBnXkFtZTgwNDAxNTI0NDE@._V1_SX300.jpg,"A drama centered around Renee Yohe and her battle with drugs, depression, and other life issues that ultimately leads to the founding of charity group To Write Love on Her Arms."
Tinker Bell and the Legend of the NeverBeast,G,76 min,"Animation, Adventure, Family",3/3/15,Steve Loter,"Steve Loter (story), Tom Rogers (story), Tom Rogers (screenplay), Robert Schooley (screenplay), Mark McCorkle (screenplay), Kate Kondell (screenplay)","Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu",http://ia.media-imdb.com/images/M/MV5BMjAxMDQ0ODcwNV5BMl5BanBnXkFtZTgwNDU5NTgxMzE@._V1_SX300.jpg,"Fun and talented animal fairy Fawn believes you can't judge a book by its cover, or an animal by its fangs, so she befriends a huge and mysterious creature known as the NeverBeast. While ..."
Maps to the Stars,R,111 min,"Comedy, Drama",2/27/15,David Cronenberg,Bruce Wagner (screenplay),"Julianne Moore, Mia Wasikowska, John Cusack, Evan Bird",http://ia.media-imdb.com/images/M/MV5BMTY3MjQwNzYyNV5BMl5BanBnXkFtZTgwNTY3NDQ5MzE@._V1_SX300.jpg,"A tour into the heart of a Hollywood family chasing celebrity, one another and the relentless ghosts of their pasts."
Focus,R,105 min,"Comedy, Crime, Drama",2/27/15,"Glenn Ficarra, John Requa","Glenn Ficarra, John Requa","Will Smith, Margot Robbie, Adrian Martinez, Gerald McRaney",http://ia.media-imdb.com/images/M/MV5BMTUwODg2OTA4OF5BMl5BanBnXkFtZTgwOTE5MTE4MzE@._V1_SX300.jpg,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop."
The Lazarus Effect,PG-13,83 min,"Horror, Sci-Fi, Thriller",2/27/15,David Gelb,"Luke Dawson, Jeremy Slater","Mark Duplass, Olivia Wilde, Sarah Bolger, Evan Peters",http://ia.media-imdb.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_SX300.jpg,A group of medical students discover a way to bring dead patients back to life.
My Life Directed by Nicolas Winding Refn,PG-13,58 min,Documentary,2/27/15,Liv Corfixen,Liv Corfixen,"Liv Corfixen, Ryan Gosling, Alejandro Jodorowsky, Nicolas Winding Refn",http://ia.media-imdb.com/images/M/MV5BMjEwNDg1ODQ2Nl5BMl5BanBnXkFtZTgwOTU1NzM3MjE@._V1_SX300.jpg,"Liv Corfixen documents her husband, filmmaker Nicolas Winding Refn, during the production and release of his movie Only God Forgives (2013)."
Serena,R,109 min,"Drama, Romance",2/26/15,Susanne Bier,"Christopher Kyle (screenplay), Ron Rash (based on the book by)","Jennifer Lawrence, Bradley Cooper, Sean Harris, Rhys Ifans",http://ia.media-imdb.com/images/M/MV5BMTExMDY2OTYxMTNeQTJeQWpwZ15BbWU4MDc2NDE5MTQx._V1_SX300.jpg,"In Depression-era North Carolina, the future of George Pemberton's timber empire becomes complicated when he marries Serena."
A Short History of Decay,R,94 min,Comedy,2/25/15,Michael Maren,Michael Maren,"Emmanuelle Chriqui, Bryan Greenberg, Kathleen Rose Perkins, Harris Yulin",http://ia.media-imdb.com/images/M/MV5BMTkyOTg1MzE2NF5BMl5BanBnXkFtZTgwMTg3MTQ3MTE@._V1_SX300.jpg,"A comedy from an original script by Michael Maren, about a failed Brooklyn writer, Nathan Fisher, played by Bryan Greenberg, who visits his ailing parents in Florida. His mother (Lavin) has..."
Rudderless,R,105 min,"Comedy, Drama, Music",2/21/15,William H. Macy,"Casey Twenter, Jeff Robison, William H. Macy","Miles Heizer, Alexandra Lovelace, Billy Crudup, Casey Twenter",http://ia.media-imdb.com/images/M/MV5BMjQwNTI2MTA0NV5BMl5BanBnXkFtZTgwODc1NzkzMjE@._V1_SX300.jpg,"A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis."
The DUFF,PG-13,101 min,Comedy,2/20/15,Ari Sandel,"Josh A. Cagan (screenplay), Kody Keplinger (novel)","Mae Whitman, Robbie Amell, Bella Thorne, Bianca A. Santos",http://ia.media-imdb.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_SX300.jpg,"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts."
"McFarland, USA",PG,129 min,"Biography, Drama, Sport",2/20/15,Niki Caro,"Christopher Cleveland (screenplay), Bettina Gilois (screenplay), Grant Thompson (screenplay), Christopher Cleveland (story), Bettina Gilois (story)","Kevin Costner, Ramiro Rodriguez, Carlos Pratts, Johnny Ortiz",http://ia.media-imdb.com/images/M/MV5BMjMwNjY2Mjk5OV5BMl5BanBnXkFtZTgwODM2NTA0MzE@._V1_SX300.jpg,Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.
Hot Tub Time Machine 2,R,93 min,"Comedy, Sci-Fi",2/20/15,Steve Pink,"Josh Heald, Josh Heald (characters)","Rob Corddry, Craig Robinson, Clark Duke, Adam Scott",http://ia.media-imdb.com/images/M/MV5BMTU3NzQzMzE0NV5BMl5BanBnXkFtZTgwMDM4MTI0NDE@._V1_SX300.jpg,"When Lou finds himself in trouble, Nick and Jacob fire up the hot tub time machine in an attempt to get back to the past. But they inadvertently land in the future with Adam Jr. Now they have to alter the future in order to save the past - which is really the present."
Still Alice,PG-13,101 min,Drama,2/20/15,"Richard Glatzer, Wash Westmoreland","Richard Glatzer (screenplay), Wash Westmoreland (screenplay), Lisa Genova (novel)","Julianne Moore, Kate Bosworth, Shane McRae, Hunter Parrish",http://ia.media-imdb.com/images/M/MV5BMjIzNzAxNjY1Nl5BMl5BanBnXkFtZTgwMDg4ODQxMzE@._V1_SX300.jpg,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.
The Last Five Years,PG-13,94 min,"Comedy, Drama, Musical",2/18/15,Richard LaGravenese,"Jason Robert Brown (based on the musical play by), Richard LaGravenese (screenplay)","Anna Kendrick, Jeremy Jordan, Tamara Mintz, Cassandra Inman",http://ia.media-imdb.com/images/M/MV5BMTA2MTMwMjIxMTdeQTJeQWpwZ15BbWU4MDAwMTYxNzMx._V1_SX300.jpg,A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.
Fifty Shades of Grey,R,125 min,"Drama, Romance",2/13/15,Sam Taylor-Johnson,"Kelly Marcel (screenplay), E.L. James (novel)","Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford",http://ia.media-imdb.com/images/M/MV5BMTg1OTIyMTAxM15BMl5BanBnXkFtZTgwMjA3NDM1NzE@._V1_SX300.jpg,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey."
Christian Mingle,PG,103 min,"Comedy, Romance",2/13/15,Corbin Bernsen,Corbin Bernsen,"Lacey Chabert, Jonathan Patrick Moore, Saidah Arrika Ekulona, Stephen Tobolowsky",http://ia.media-imdb.com/images/M/MV5BMTQ4NjMwMTIzOV5BMl5BanBnXkFtZTgwODI3NDk4MjE@._V1_SX300.jpg,"Gwyneth Hayden has it all. A top-notch career, killer wardrobe, dream apartment, and great friends - she thinks the only thing missing is a man. In a moment of inspired desperation, she ..."
What We Do in the Shadows,R,86 min,"Comedy, Horror",2/13/15,"Jemaine Clement, Taika Waititi","Jemaine Clement, Taika Waititi","Jemaine Clement, Taika Waititi, Jonny Brugh, Cori Gonzalez-Macuer",http://ia.media-imdb.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_SX300.jpg,"Viago, Deacon, and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts."
Demonic,R,83 min,"Horror, Thriller",2/12/15,Will Canon,"Max La Bella (story), Will Canon (screenplay), Doug Simon (screenplay), Max La Bella (screenplay)","Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan",http://ia.media-imdb.com/images/M/MV5BMTAwNDM3NTAyNTdeQTJeQWpwZ15BbWU4MDQ3MTM1NDYx._V1_SX300.jpg,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.
5 to 7,R,95 min,"Comedy, Drama, Romance",2/12/15,Victor Levin,Victor Levin,"Bérénice Marlohe, Olivia Thirlby, Anton Yelchin, Glenn Close",http://ia.media-imdb.com/images/M/MV5BMTQ4Mzg3ODQ4M15BMl5BanBnXkFtZTgwMjA3NjE1NDE@._V1_SX300.jpg,"An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married, and the couple can only meet between the hours of 5 and 7 each evening."
Accidental Love,PG-13,100 min,"Comedy, Romance",2/10/15,David O. Russell,"Kristin Gore (screenplay), Matthew Silverstein (screenplay), Dave Jeser (screenplay), Kristin Gore (screen story), Matthew Silverstein (screen story), Dave Jeser (screen story), Kristin Gore (novel)","Jessica Biel, Raymond L. Brown Jr., Jenny Gulley, Beverly D'Angelo",http://ia.media-imdb.com/images/M/MV5BMjE4MDE3Nzk1OV5BMl5BanBnXkFtZTgwMDg2ODE5MzE@._V1_SX300.jpg,"A small town waitress gets a nail accidentally lodged in her head causing unpredictable behavior that leads her to Washington, D.C., where sparks fly when she meets a clueless young senator who takes up her cause - but what happens when love interferes with what you stand for?"
Dragonheart 3: The Sorcerer's Curse,PG-13,98 min,"Adventure, Fantasy",2/10/15,Colin Teague,Matthew Feitshans,"Ben Kingsley, Julian Morris, Tamzin Merchant, Jassa Ahluwalia",http://ia.media-imdb.com/images/M/MV5BMTUzMjkxNzk3NF5BMl5BanBnXkFtZTgwOTE1MzYyNDE@._V1_SX300.jpg,"When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find a set of dragon eggs guided by dragon Drago. After Drago saves Gareth's ..."
Freeway: Crack in the System,R,103 min,"Documentary, Biography, Crime",2/7/15,Marc Levin,Marc Levin (story),André Douglas Pond Cummings,http://ia.media-imdb.com/images/M/MV5BMTc4OTM1ODM2NF5BMl5BanBnXkFtZTgwNDQzMzYzNTE@._V1_SX300.jpg,"The real Rick Ross is not a rapper. He's an urban legend in South Central LA, a black godfather figure whom most people have never seen, but know by name and reputation. He's 'Freeway' Rick..."
Seventh Son,PG-13,102 min,"Action, Adventure, Fantasy",2/6/15,Sergey Bodrov,"Charles Leavitt (screenplay), Steven Knight (screenplay), Matt Greenberg (screen story), Joseph Delaney (novel)","Jeff Bridges, Ben Barnes, Julianne Moore, Alicia Vikander",http://ia.media-imdb.com/images/M/MV5BMjAxNTg2MDkyN15BMl5BanBnXkFtZTgwNzA3NzY1MjE@._V1_SX300.jpg,"When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him."
The Voices,R,103 min,"Comedy, Crime, Horror",2/6/15,Marjane Satrapi,Michael R. Perry,"Ryan Reynolds, Gemma Arterton, Anna Kendrick, Jacki Weaver",http://ia.media-imdb.com/images/M/MV5BMTQ2NTkzOTAzMV5BMl5BanBnXkFtZTgwMzc2NTAwNDE@._V1_SX300.jpg,"A likable guy pursues his office crush with the help of his evil talking pets, but things turn sinister when she stands him up for a date."
Jupiter Ascending,PG-13,127 min,"Action, Adventure, Sci-Fi",2/6/15,"Andy Wachowski, Lana Wachowski","Andy Wachowski, Lana Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne",http://ia.media-imdb.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_SX300.jpg,A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.
The SpongeBob Movie: Sponge Out of Water,PG,92 min,"Animation, Adventure, Comedy",2/6/15,"Paul Tibbitt, Mike Mitchell","Glenn Berger (screenplay), Jonathan Aibel (screenplay), Stephen Hillenburg (story), Paul Tibbitt (story), Stephen Hillenburg (series ""SpongeBob SquarePants"")","Antonio Banderas, Eric Bauza, Tim Conway, Eddie Deezen",http://ia.media-imdb.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_SX300.jpg,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back."
Torture Chamber,R,90 min,Horror,2/5/15,Dante Tomaselli,Dante Tomaselli (screenplay),"Vincent Pastore, Christie Sanford, Lynn Lowry, Ron Millkie",http://ia.media-imdb.com/images/M/MV5BMjE4MTU4NjI3MF5BMl5BanBnXkFtZTcwODYwMzQ1OA@@._V1_SX300.jpg,"A shocking family portrait. A boy oozing blood and saliva, bound by ropes and handcuffs, imprisoned in an animal cage. A deeply religious mother who believes her son is controlled by the ..."
Mostly Ghostly: Have You Met My Ghoulfriend?,PG,90 min,Family,2/5/15,Peter Hewitt,"Rich Correll (screenplay), R.L. Stine (story)","Bella Thorne, Anastasia Baranova, Madison Pettis, Eric Allan Kramer",http://ia.media-imdb.com/images/M/MV5BMjI3Nzc1OTE2Ml5BMl5BanBnXkFtZTgwNDE4MTI1MjE@._V1_SX300.jpg,"Bella Thorne (Shake It Up!, Frienemies), Madison Pettis (Lab Rats, Beverly Hills Chihuahua 3) and Ryan Ochoa (Pair of Kings, The Perfect Game) lead an ensemble cast in this spook-tacular ..."
